"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"2669",6,1,4,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,4,6,1
"2670",6,1,3,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,4,5,1
"2671",3,1,5,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,6,1
"2672",6,1,3,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,5,1
"2673",3,1,5,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,4,6,1
"2674",3,1,5,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,3,5,1
"2675",3,1,5,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,5,1
"2676",6,1,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,3,5,1
"2677",6,1,3,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,4,5,1
"2678",6,4,3,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,4,6,1
"2679",3,1,4,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,3,6,1
"2680",3,1,5,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,4,5,1
"2681",6,4,5,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,6,1
"2682",3,1,5,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,3,5,1
"2683",6,1,6,1,2,2,1,2,8,1,2,3,3,8,8,1,3,2,5,4,5,1
"2684",6,1,3,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,3,6,1
"2685",6,1,5,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"2686",6,4,3,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,6,1
"2687",3,1,5,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,5,1
"2688",3,1,5,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,3,6,1
"2689",6,4,4,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,3,5,1
"2690",3,3,5,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,4,1,2
"2691",6,4,4,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,3,6,1
"2692",6,4,5,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,4,5,1
"2693",6,4,5,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,5,1
"2694",3,1,4,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,5,1
"2695",6,1,3,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,6,1
"2696",3,1,5,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,3,6,1
"2697",6,1,4,1,3,2,1,1,4,1,2,2,2,1,7,1,3,2,3,2,6,2
"2698",6,4,3,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,4,5,1
"2699",6,1,4,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,3,5,1
"2700",6,1,3,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,5,1
"2701",6,1,3,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,3,6,1
"2702",6,4,3,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,3,5,1
"2703",3,1,5,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,4,6,1
"2704",3,1,5,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,3,5,1
"2705",6,4,5,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,5,1
"2706",6,1,3,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,4,6,1
"2707",6,4,3,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,3,5,1
"2708",6,4,5,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,3,6,1
"2709",6,4,4,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,3,5,1
"2710",6,4,5,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,3,5,1
"2711",6,4,3,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,6,1
"2712",6,1,3,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,4,6,1
"2713",6,1,3,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,3,6,1
"2714",6,4,3,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,5,1
"2715",6,4,5,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,3,6,1
"2716",6,1,3,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,4,6,1
"2717",3,1,3,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,5,1
"2718",3,1,5,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,3,6,1
"2719",6,4,3,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,3,5,1
"2720",6,1,5,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,4,5,1
"2721",6,4,3,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,6,1
"2722",3,1,4,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"2723",6,4,5,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,5,1
"2724",3,4,3,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,3,5,1
"2725",6,4,5,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,3,6,1
"2726",6,4,3,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,6,1
"2727",6,4,4,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,4,6,1
"2728",3,4,4,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,3,5,1
"2729",6,4,5,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,6,1
"2730",6,3,4,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,3,4,2
"2731",3,1,5,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,4,6,1
"2732",6,4,4,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,6,1
"2733",6,4,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,3,6,1
"2734",6,1,5,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,3,6,1
"2735",6,1,3,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,4,5,1
"2736",6,4,3,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,3,6,1
"2737",6,4,5,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,6,1
"2738",6,1,3,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,3,6,1
"2739",6,4,3,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,6,1
"2740",6,4,5,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,4,6,1
"2741",3,1,4,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,6,1
"2742",6,1,3,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,3,6,1
"2743",3,4,5,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,3,5,1
"2744",6,4,5,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,5,1
"2745",6,1,3,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,4,6,1
"2746",6,1,4,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,3,5,1
"2747",6,4,5,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,3,6,1
"2748",6,4,4,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,4,6,1
"2749",6,1,4,1,2,2,1,2,8,1,2,3,3,8,8,1,3,2,5,3,5,1
"2750",6,4,5,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,6,1
"2751",6,1,4,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,4,6,1
"2752",6,4,5,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,3,6,1
"2753",6,4,4,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,3,5,1
"2754",6,4,5,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,5,1
"2755",3,1,5,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,5,1
"2756",3,1,5,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,3,6,1
"2757",6,4,5,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,5,1
"2758",3,1,5,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,6,1
"2759",3,1,5,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,4,6,1
"2760",3,4,4,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,3,6,1
"2761",6,1,4,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,6,1
"2762",6,4,4,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,6,1
"2763",6,4,4,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,4,5,1
"2764",3,1,5,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,4,5,1
"2765",6,1,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,5,1
"2766",6,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,5,1
"2767",3,1,5,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,4,5,1
"2768",6,4,4,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,3,6,1
"2769",6,1,4,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,4,6,1
"2770",6,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,1
"2771",3,1,5,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,5,1
"2772",6,4,3,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,5,1
"2773",6,4,5,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,3,5,1
"2774",6,1,3,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,3,5,1
"2775",6,1,3,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"2776",6,4,5,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,5,1
"2777",3,1,5,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,3,5,1
"2778",6,1,3,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,5,1
"2779",6,1,4,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,3,5,1
"2780",3,1,5,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,3,6,1
"2781",6,4,3,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,5,1
"2782",6,1,4,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,3,6,1
"2783",3,1,4,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,6,1
"2784",3,1,4,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,5,1
"2785",3,1,5,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,3,6,1
"2786",6,1,5,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,4,6,1
"2787",6,4,3,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,4,6,1
"2788",3,3,4,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,3,4,2
"2789",6,4,3,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,3,6,1
"2790",3,1,4,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,6,1
"2791",6,4,3,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,3,6,1
"2792",6,1,4,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,5,1
"2793",3,1,5,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,6,1
"2794",6,1,3,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,5,1
"2795",6,1,3,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,5,1
"2796",6,1,4,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,5,1
"2797",6,1,9,1,2,2,2,2,3,1,2,3,3,8,8,1,3,2,5,4,4,1
"2798",6,4,3,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,4,6,1
"2799",6,1,3,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,3,5,1
"2800",6,4,5,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,4,6,1
"2801",3,1,9,1,6,2,2,1,4,2,4,3,3,8,8,1,3,2,1,4,4,2
"2802",6,1,4,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,6,1
"2803",3,1,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,5,1
"2804",6,1,4,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,6,1
"2805",3,4,3,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,3,6,1
"2806",6,1,3,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,3,6,1
"2807",6,4,5,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,3,5,1
"2808",6,4,3,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,5,1
"2809",6,1,3,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"2810",3,4,3,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,3,5,1
"2811",3,1,5,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,5,1
"2812",6,4,4,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"2813",6,4,4,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,6,1
"2814",6,1,4,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,5,1
"2815",6,1,3,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,5,1
"2816",6,1,5,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,3,6,1
"2817",3,1,5,1,6,2,2,1,6,2,4,1,1,8,8,1,3,2,1,3,4,2
"2818",6,1,3,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,4,6,1
"2819",6,4,4,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,6,1
"2820",6,4,5,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,5,1
"2821",6,1,4,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"2822",6,4,3,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,4,6,1
"2823",3,1,5,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,5,1
"2824",6,4,4,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,3,6,1
"2825",3,1,4,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,5,1
"2826",6,1,3,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,5,1
"2827",3,1,5,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,3,5,1
"2828",6,4,4,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"2829",6,4,5,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,6,1
"2830",6,4,3,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,3,5,1
"2831",6,1,3,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,6,1
"2832",6,1,5,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,5,1
"2833",3,1,5,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,3,6,1
"2834",6,4,4,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,3,5,1
"2835",6,1,3,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,4,6,1
"2836",3,1,5,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,4,5,1
"2837",3,1,5,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,4,6,1
"2838",6,4,3,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,3,6,1
"2839",6,1,4,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,3,6,1
"2840",6,1,4,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,3,5,1
"2841",6,1,6,1,2,2,2,2,10,1,2,3,3,8,8,1,3,2,5,3,5,1
"2842",6,4,5,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,4,6,1
"2843",6,1,3,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,5,1
"2844",3,3,5,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,4,4,2
"2845",6,4,4,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,3,6,1
"2846",6,4,4,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,6,1
"2847",6,1,5,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,6,1
"2848",3,1,4,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,6,1
"2849",6,1,4,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,5,1
"2850",6,4,5,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,3,6,1
"2851",6,1,3,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,6,1
"2852",6,1,5,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,4,5,1
"2853",3,1,4,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,5,1
"2854",3,1,5,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,4,6,1
"2855",6,4,4,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,4,5,1
"2856",6,4,3,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,6,1
"2857",6,4,4,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,5,1
"2858",3,1,4,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,3,6,1
"2859",6,1,3,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,4,6,1
"2860",6,3,6,1,2,2,2,2,10,1,2,3,3,8,8,1,3,2,5,3,4,1
"2861",3,4,5,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,3,5,1
"2862",6,4,3,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,3,5,1
"2863",6,4,4,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,3,6,1
"2864",6,4,4,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,3,5,1
"2865",6,1,4,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,3,6,1
"2866",6,1,3,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,6,1
"2867",6,4,5,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,4,6,1
"2868",6,4,4,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,6,1
"2869",6,4,3,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,3,5,1
"2870",6,4,5,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,3,5,1
"2871",6,4,4,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,5,1
"2872",6,4,5,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,4,6,1
"2873",6,1,3,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,6,1
"2874",6,1,3,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,6,1
"2875",6,4,4,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,4,6,1
"2876",3,1,4,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,3,6,1
"2877",3,1,3,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,4,6,1
"2878",3,1,4,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,4,6,1
"2879",6,4,3,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,6,1
"2880",6,4,3,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,5,1
"2881",6,3,9,1,6,2,2,1,5,2,4,3,1,8,8,1,3,2,1,3,4,2
"2882",6,4,5,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,3,5,1
"2883",6,4,3,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,6,1
"2884",3,1,3,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,5,1
"2885",6,1,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,3,6,1
"2886",3,1,5,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,3,5,1
"2887",6,3,4,1,2,2,1,2,6,1,2,3,3,8,8,1,3,2,5,3,5,1
"2888",3,4,3,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,3,5,1
"2889",6,4,4,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,5,1
"2890",6,1,5,1,6,2,2,1,5,2,4,3,3,8,8,1,3,2,1,3,1,2
"2891",6,4,3,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,3,6,1
"2892",6,1,9,1,2,2,2,2,10,1,2,3,3,8,8,1,3,2,5,4,5,1
"2893",6,4,3,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,3,5,1
"2894",3,1,4,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,3,5,1
"2895",3,1,5,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,3,5,1
"2896",6,4,5,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,3,5,1
"2897",3,1,5,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,3,5,1
"2898",6,1,4,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,6,1
"2899",3,4,5,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,3,5,1
"2900",6,4,4,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,4,6,1
"2901",3,4,5,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"2902",6,1,4,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,5,1
"2903",6,1,4,1,3,2,1,1,4,1,2,2,2,5,7,1,3,2,3,2,6,5
"2904",6,4,4,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,6,1
"2905",6,4,4,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,3,5,1
"2906",6,1,4,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,3,6,1
"2907",6,1,3,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,3,6,1
"2908",6,1,4,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,3,6,1
"2909",6,1,4,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,6,1
"2910",3,1,4,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,6,1
"2911",6,4,3,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,6,1
"2912",6,1,4,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,5,1
"2913",6,4,3,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,5,1
"2914",6,1,5,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,3,6,1
"2915",6,4,4,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,4,5,1
"2916",6,4,3,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,6,1
"2917",3,1,5,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,3,6,1
"2918",6,1,3,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,3,6,1
"2919",3,4,5,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,4,5,1
"2920",6,4,5,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,3,6,1
"2921",6,4,4,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,4,5,1
"2922",3,1,3,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,6,1
"2923",6,1,4,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,3,6,1
"2924",6,4,4,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,6,1
"2925",6,4,4,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,4,6,1
"2926",6,1,4,1,3,2,1,1,3,1,2,2,2,1,5,1,3,2,3,2,6,5
"2927",6,1,4,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,3,5,1
"2928",6,1,4,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,6,1
"2929",6,1,5,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"2930",6,1,4,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,4,5,1
"2931",3,1,5,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,3,6,1
"2932",6,4,5,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,6,1
"2933",6,1,3,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,5,1
"2934",6,4,5,2,6,2,1,1,11,2,2,3,3,4,4,1,3,2,5,3,5,1
"2935",3,4,4,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,3,5,1
"2936",3,1,4,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,5,1
"2937",6,1,4,1,3,2,1,1,4,1,2,2,2,7,1,1,3,2,3,2,5,5
"2938",6,1,5,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,4,6,1
"2939",6,4,5,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,3,6,1
"2940",6,1,3,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,5,1
"2941",6,1,5,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,4,5,1
"2942",3,1,5,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,6,1
"2943",6,4,4,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,4,5,1
"2944",6,4,5,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,3,5,1
"2945",6,4,3,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,6,1
"2946",3,1,4,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,3,6,1
"2947",6,1,4,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,3,5,1
"2948",6,4,3,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,4,5,1
"2949",6,4,3,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,5,1
"2950",6,1,4,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,3,6,1
"2951",6,4,5,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,5,1
"2952",6,1,3,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,6,1
"2953",3,1,5,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,4,6,1
"2954",6,1,3,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,6,1
"2955",3,1,5,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,5,1
"2956",6,4,3,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,3,6,1
"2957",6,1,5,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,3,6,1
"2958",6,1,3,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,4,6,1
