"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"2016",1,3,1,9,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,3,4,2
"2017",1,3,3,10,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"2018",1,3,1,9,2,1,2,2,2,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"2019",1,3,1,5,1,6,2,2,1,8,2,4,3,1,8,8,1,3,2,1,4,1,2
"2020",1,6,1,5,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,6,1
"2021",1,6,4,4,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,3,6,1
"2022",1,6,1,5,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,4,6,1
"2023",1,6,1,5,1,6,2,2,1,5,2,4,3,1,8,8,1,3,2,1,3,4,2
"2024",1,6,1,4,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,6,1
"2025",1,6,1,5,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,3,5,1
"2026",1,6,1,4,1,6,2,2,1,8,2,4,1,3,8,8,1,3,2,1,3,1,2
"2027",1,6,1,5,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,5,1
"2028",1,6,3,5,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,3,1,2
"2029",1,1,4,9,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"2030",1,6,4,3,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,3,5,1
"2031",1,3,3,5,1,6,2,2,1,4,2,4,3,1,8,8,1,3,2,1,4,4,2
"2032",1,6,1,3,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,3,6,1
"2033",1,3,4,5,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,6,1
"2034",1,6,4,4,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,3,5,1
"2035",1,6,3,4,1,6,2,2,1,8,2,4,3,3,8,8,1,3,2,1,4,1,2
"2036",1,6,3,5,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,3,4,2
"2037",1,6,1,4,1,6,2,2,1,8,2,4,1,1,8,8,1,3,2,1,4,1,2
"2038",1,6,3,4,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,1,2
"2039",1,6,4,3,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,3,6,1
"2040",1,3,1,4,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,4,6,1
"2041",1,3,1,5,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,6,1
"2042",1,6,1,5,1,6,2,2,1,5,2,4,1,1,8,8,1,3,2,1,4,4,2
"2043",1,3,3,5,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,4,4,2
"2044",1,6,1,9,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,4,2
"2045",1,6,4,10,2,1,2,1,1,8,1,5,3,4,8,8,1,3,2,5,4,4,5
"2046",1,6,1,3,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,4,5,1
"2047",1,6,1,5,1,6,2,2,1,4,2,4,1,3,8,8,1,3,2,1,3,4,2
"2048",1,6,4,5,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,3,5,1
"2049",1,3,1,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,6,1
"2050",1,6,1,9,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,4,1,2
"2051",1,6,4,9,2,1,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,4,4
"2052",1,6,3,5,1,6,2,2,1,8,2,4,3,3,8,8,1,3,2,1,4,4,2
"2053",1,3,3,9,1,6,2,2,1,8,2,4,3,3,8,8,1,3,2,1,4,1,2
"2054",1,3,1,5,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,4,5,1
"2055",1,3,1,9,1,6,2,2,1,5,2,4,1,1,8,8,1,3,2,1,3,4,2
"2056",1,6,1,4,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,4,5,1
"2057",1,6,1,5,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,6,1
"2058",1,6,1,9,1,6,2,2,1,8,2,4,3,1,8,8,1,3,2,1,4,1,2
"2059",1,6,3,9,2,1,2,1,1,6,1,3,3,3,8,8,1,3,2,5,3,3,4
"2060",1,3,3,4,1,6,2,2,1,6,2,4,1,3,8,8,1,3,2,1,4,4,2
"2061",2,3,4,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,2
"2062",1,3,1,4,1,6,2,2,1,8,2,4,1,3,8,8,1,3,2,1,4,4,2
"2063",1,6,1,5,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,5,1
"2064",1,6,1,9,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,4,4,2
"2065",1,6,4,5,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,5,1
"2066",1,6,4,3,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,4,5,1
"2067",2,3,3,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,5,6
"2068",1,3,3,4,1,6,2,2,1,8,2,4,3,3,8,8,1,3,2,1,4,1,2
"2069",1,6,1,4,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,3,6,1
"2070",1,3,1,4,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,3,6,1
"2071",1,6,1,4,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,3,5,1
"2072",1,6,1,4,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,4,6,1
"2073",1,6,1,5,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,3,6,1
"2074",2,6,3,9,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,4,5,6
"2075",1,6,3,10,2,4,2,1,1,5,1,3,3,3,8,8,1,3,2,5,3,3,4
"2076",1,6,1,5,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,4,5,1
"2077",1,3,4,5,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,4,6,1
"2078",1,6,3,4,1,6,2,2,1,6,2,4,1,1,8,8,1,3,2,1,4,4,2
"2079",1,6,4,3,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,4,6,1
"2080",1,6,1,4,1,6,2,2,1,5,2,4,1,3,8,8,1,3,2,1,4,4,2
"2081",1,3,3,9,1,6,2,2,1,8,2,4,1,3,8,8,1,3,2,1,4,4,2
"2082",1,6,1,5,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,5,1
"2083",1,3,1,5,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,4,5,1
"2084",1,3,1,4,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,3,4,2
"2085",1,3,1,4,1,6,2,2,1,6,2,4,3,3,8,8,1,3,2,1,3,4,2
"2086",1,3,1,5,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,4,2
"2087",1,6,1,4,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,3,6,1
"2088",1,6,1,3,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,4,6,1
"2089",2,3,4,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,4,6
"2090",1,6,4,4,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,5,1
"2091",1,6,3,9,1,6,2,2,1,5,2,4,3,1,8,8,1,3,2,1,4,1,2
"2092",1,1,3,9,2,1,2,1,1,3,1,3,3,3,8,8,1,3,2,5,4,4,4
"2093",1,6,3,9,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,4,2
"2094",1,3,1,5,1,6,2,2,1,5,2,4,1,1,8,8,1,3,2,1,3,4,2
"2095",1,6,4,4,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,3,6,1
"2096",1,3,1,4,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"2097",1,6,1,4,1,6,2,2,1,8,2,4,1,3,8,8,1,3,2,1,3,4,2
"2098",2,6,3,9,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,3,4,2
"2099",1,6,3,5,1,6,2,2,1,5,2,4,3,3,8,8,1,3,2,1,4,1,2
"2100",1,6,4,4,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,3,6,1
"2101",1,3,1,4,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"2102",1,6,4,5,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,4,5,1
"2103",1,6,1,3,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,6,1
"2104",1,3,1,5,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,4,6,1
"2105",1,6,1,3,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,3,6,1
"2106",1,3,1,5,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"2107",1,6,4,3,2,6,2,1,1,10,2,2,3,3,7,7,1,3,2,5,3,6,1
"2108",1,6,1,4,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,3,5,1
"2109",1,3,1,4,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,3,5,1
"2110",1,6,1,3,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,3,5,1
"2111",1,6,4,3,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,4,5,1
"2112",2,6,3,9,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,4,5,2
"2113",1,6,1,3,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,4,5,1
"2114",1,6,4,4,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,3,5,1
"2115",1,6,1,5,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,4,6,1
"2116",1,6,4,3,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,6,1
"2117",1,6,4,4,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,3,5,1
"2118",1,6,1,4,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,3,5,1
"2119",1,6,4,4,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,3,5,1
"2120",1,6,1,3,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,6,1
"2121",1,3,4,3,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,6,1
"2122",1,3,1,5,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,3,5,1
"2123",1,6,1,5,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,3,5,1
"2124",1,3,4,4,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,3,5,1
"2125",1,6,4,3,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,4,5,1
"2126",1,6,1,4,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,4,6,1
"2127",1,6,4,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,3,5,1
"2128",2,6,1,4,1,3,2,1,1,8,1,2,2,2,1,1,1,3,2,3,2,6,2
"2129",2,3,3,9,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,4,2
"2130",1,6,1,3,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,5,1
"2131",1,6,1,9,1,6,2,2,1,4,2,4,3,3,8,8,1,3,2,1,4,4,2
"2132",1,6,4,5,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,4,5,1
"2133",1,3,1,5,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,6,1
"2134",1,6,1,5,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,5,1
"2135",1,6,4,4,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,4,6,1
"2136",1,6,4,4,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,4,5,1
"2137",1,6,1,3,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,3,5,1
"2138",1,6,4,5,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,4,6,1
"2139",1,6,1,4,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,3,6,1
"2140",1,6,1,3,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,3,5,1
"2141",1,6,4,3,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,3,5,1
"2142",1,6,4,5,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,4,6,1
"2143",1,6,4,3,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,3,6,1
"2144",1,3,4,5,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,5,1
"2145",1,3,4,5,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,5,1
"2146",1,6,4,5,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,5,1
"2147",2,3,3,5,2,7,2,1,2,6,1,4,3,3,8,8,1,3,2,5,4,5,6
"2148",1,3,1,3,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,6,1
"2149",2,6,3,9,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,4,2
"2150",1,6,1,3,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,3,6,1
"2151",1,3,1,5,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,6,1
"2152",1,6,4,5,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,4,5,1
"2153",1,3,1,3,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,5,1
"2154",1,6,1,3,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,4,6,1
"2155",1,6,1,4,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,5,1
"2156",1,6,4,5,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,4,6,1
"2157",1,3,1,5,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,4,5,1
"2158",1,3,1,5,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,4,6,1
"2159",1,6,1,3,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,3,5,1
"2160",1,6,1,5,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,3,6,1
"2161",1,6,1,3,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,6,1
"2162",1,3,1,4,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,3,5,1
"2163",1,6,4,5,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,3,6,1
"2164",1,3,1,5,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,4,6,1
"2165",1,6,1,3,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,4,6,1
"2166",1,6,4,3,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,4,6,1
"2167",1,6,1,4,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,3,6,1
"2168",1,6,4,4,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,3,6,1
"2169",1,6,4,3,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,5,1
"2170",1,6,4,4,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,3,5,1
"2171",1,6,1,4,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,5,1
"2172",1,3,1,4,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,4,5,1
"2173",1,6,4,4,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,3,5,1
"2174",1,6,4,3,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,4,6,1
"2175",1,3,1,5,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,3,5,1
"2176",1,3,1,5,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,3,6,1
"2177",1,6,4,3,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,5,1
"2178",2,6,1,4,1,3,2,1,1,8,1,2,2,2,5,7,1,3,2,3,2,6,1
"2179",1,6,4,4,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,6,1
"2180",1,6,1,3,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,6,1
"2181",1,6,4,5,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,4,5,1
"2182",1,3,1,5,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,6,1
"2183",1,6,4,3,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,3,5,1
"2184",1,3,1,5,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,5,1
"2185",1,3,4,5,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,3,6,1
"2186",1,3,1,4,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,3,6,1
"2187",1,6,1,3,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,6,1
"2188",1,6,1,4,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,3,5,1
"2189",1,6,1,4,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,4,5,1
"2190",1,6,1,5,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,3,5,1
"2191",1,6,1,4,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,3,6,1
"2192",1,6,3,4,1,6,2,2,1,5,2,4,3,3,8,8,1,3,2,1,4,4,2
"2193",1,6,4,3,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,3,6,1
"2194",1,3,1,4,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,3,6,1
"2195",1,6,4,3,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,4,5,1
"2196",1,3,1,4,2,6,2,1,1,6,2,2,3,3,4,7,1,3,2,5,3,5,1
"2197",1,6,1,4,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,3,6,1
"2198",1,6,1,4,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,4,5,1
"2199",1,3,1,4,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,4,6,1
"2200",1,6,3,9,1,6,2,2,1,8,2,4,3,1,8,8,1,3,2,1,4,1,2
"2201",1,6,1,5,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,4,6,1
"2202",1,3,1,5,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,3,5,1
"2203",1,3,1,4,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,6,1
"2204",1,6,4,4,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,3,6,1
"2205",1,6,1,3,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,5,1
"2206",1,6,4,3,2,6,2,1,1,10,2,2,3,3,4,7,1,3,2,5,3,5,1
"2207",1,6,1,5,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,3,6,1
"2208",1,3,4,4,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,3,6,1
"2209",1,6,4,4,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,4,5,1
"2210",2,6,3,6,1,2,2,2,2,3,1,2,3,3,8,8,1,3,2,5,4,4,1
"2211",1,6,4,5,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,6,1
"2212",1,3,1,4,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,5,1
"2213",1,6,4,3,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,3,6,1
"2214",1,3,1,5,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,4,5,1
"2215",1,6,4,5,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,4,5,1
"2216",1,6,1,4,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,4,6,1
"2217",1,3,1,5,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,4,5,1
"2218",1,6,4,5,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,5,1
"2219",1,6,4,5,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,3,5,1
"2220",1,6,1,3,2,6,2,1,1,11,2,2,3,3,7,8,1,3,2,5,4,5,1
"2221",1,3,1,4,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,3,5,1
"2222",1,6,4,3,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"2223",1,6,4,3,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,4,5,1
"2224",1,3,1,5,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,6,1
"2225",1,6,1,3,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,3,5,1
"2226",1,6,1,3,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,4,6,1
"2227",1,6,1,9,1,6,2,2,1,5,2,4,1,1,8,8,1,3,2,1,4,4,2
"2228",1,6,4,4,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,3,6,1
"2229",1,6,1,3,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,3,5,1
"2230",1,6,4,4,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,4,5,1
"2231",1,6,1,3,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,3,5,1
"2232",1,6,1,4,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,4,6,1
"2233",1,3,4,3,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,5,1
"2234",1,3,4,4,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,3,5,1
"2235",1,6,4,3,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,3,6,1
"2236",1,6,4,4,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,6,1
"2237",1,3,1,4,1,6,2,2,1,4,2,4,3,1,8,8,1,3,2,1,3,4,2
"2238",2,6,1,4,1,3,2,1,1,3,1,2,2,2,1,7,1,3,2,3,2,6,5
"2239",1,6,1,3,2,6,2,1,1,8,2,2,3,3,4,8,1,3,2,5,3,6,1
"2240",1,6,4,3,2,6,2,1,1,11,2,2,3,3,8,4,1,3,2,5,4,6,1
"2241",2,3,3,9,2,7,2,1,2,11,1,4,3,3,8,8,1,3,2,5,3,5,2
"2242",1,3,4,5,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,3,6,1
"2243",1,6,1,3,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,6,1
"2244",1,6,4,3,2,6,2,1,1,6,2,2,3,3,7,4,1,3,2,5,3,5,1
"2245",1,6,1,4,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,3,5,1
"2246",1,6,4,4,2,6,2,1,1,8,2,2,3,3,4,7,1,3,2,5,4,5,1
"2247",1,6,1,4,1,6,2,2,1,6,2,4,1,1,8,8,1,3,2,1,4,1,2
"2248",1,6,1,5,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,4,6,1
"2249",1,3,1,3,2,6,2,1,1,6,2,2,3,3,4,8,1,3,2,5,3,6,1
"2250",1,6,4,4,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,4,6,1
"2251",1,3,1,5,2,6,2,1,1,11,2,2,3,3,4,7,1,3,2,5,3,6,1
"2252",1,3,1,4,1,6,2,2,1,4,2,4,1,1,8,8,1,3,2,1,4,4,2
"2253",1,3,1,4,2,6,2,1,1,8,2,2,3,3,7,8,1,3,2,5,4,5,1
"2254",1,6,4,5,2,6,2,1,1,11,2,2,3,3,8,8,1,3,2,5,3,5,1
"2255",1,3,1,4,2,6,2,1,1,8,2,2,3,3,7,7,1,3,2,5,3,6,1
"2256",1,3,4,5,2,6,2,1,1,10,2,2,3,3,8,8,1,3,2,5,4,6,1
"2257",1,6,1,4,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,4,5,1
"2258",1,6,4,3,2,6,2,1,1,10,2,2,3,3,7,8,1,3,2,5,4,5,1
"2259",1,6,4,5,2,6,2,1,1,6,2,2,3,3,7,7,1,3,2,5,4,5,1
"2260",1,3,3,4,1,6,2,2,1,6,2,4,1,3,8,8,1,3,2,1,4,1,2
"2261",1,6,1,5,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,3,6,1
"2262",1,3,1,5,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,3,6,1
"2263",1,6,4,3,2,6,2,1,1,11,2,2,3,3,7,7,1,3,2,5,4,6,1
"2264",1,6,4,3,2,6,2,1,1,11,2,2,3,3,7,4,1,3,2,5,3,6,1
"2265",1,6,4,5,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,3,6,1
"2266",1,3,3,9,1,6,2,2,1,4,2,4,3,1,8,8,1,3,2,1,3,1,2
"2267",1,6,4,5,2,6,2,1,1,8,2,2,3,3,4,4,1,3,2,5,4,5,1
"2268",1,6,4,3,2,6,2,1,1,8,2,2,3,3,8,8,1,3,2,5,3,6,1
"2269",1,6,1,4,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,4,5,1
"2270",1,3,1,4,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,5,1
"2271",1,3,1,5,1,6,2,2,1,6,2,4,3,1,8,8,1,3,2,1,3,4,2
"2272",1,3,1,4,2,6,2,1,1,6,2,2,3,3,8,7,1,3,2,5,3,5,1
"2273",1,6,4,3,2,6,2,1,1,10,2,2,3,3,4,8,1,3,2,5,3,6,1
"2274",1,3,1,4,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,3,5,1
"2275",1,6,4,5,2,6,2,1,1,10,2,2,3,3,8,7,1,3,2,5,4,6,1
"2276",1,6,1,3,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,3,6,1
"2277",1,6,1,5,2,6,2,1,1,11,2,2,3,3,8,7,1,3,2,5,4,6,1
"2278",1,6,1,4,2,6,2,1,1,6,2,2,3,3,8,8,1,3,2,5,4,5,1
"2279",1,3,1,4,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,4,5,1
"2280",1,6,1,5,2,6,2,1,1,8,2,2,3,3,7,4,1,3,2,5,3,6,1
"2281",1,6,4,5,2,6,2,1,1,10,2,2,3,3,7,4,1,3,2,5,4,6,1
"2282",1,6,1,3,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,5,1
"2283",1,3,1,4,2,6,2,1,1,6,2,2,3,3,8,4,1,3,2,5,3,6,1
"2284",1,6,4,5,2,6,2,1,1,8,2,2,3,3,8,7,1,3,2,5,3,6,1
"2285",2,6,3,6,1,2,2,2,2,6,1,2,3,3,8,8,1,3,2,5,3,5,1
"2286",1,3,4,4,2,6,2,1,1,11,2,2,3,3,4,8,1,3,2,5,3,6,1
"2287",1,3,1,5,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,4,6,1
"2288",2,3,3,5,2,7,2,1,2,8,1,4,3,3,8,8,1,3,2,5,3,4,6
"2289",1,6,4,5,2,6,2,1,1,10,2,2,3,3,8,4,1,3,2,5,3,6,1
"2290",1,6,4,4,2,6,2,1,1,10,2,2,3,3,4,4,1,3,2,5,3,6,1
"2291",1,6,4,3,2,6,2,1,1,6,2,2,3,3,4,4,1,3,2,5,3,5,1
"2292",1,6,4,3,2,6,2,1,1,6,2,2,3,3,7,8,1,3,2,5,4,5,1
"2293",1,6,4,3,2,6,2,1,1,8,2,2,3,3,8,4,1,3,2,5,3,5,1
